,Date,datetime,Open,High,Low,Close
387,1986-07-30,1986-07-30,17717.57,17815.92,17717.57,17799.05
388,1986-07-31,1986-07-31,17795.36,17882.24,17491.33,17509.71
389,1986-08-01,1986-08-01,17504.78,17545.05,17145.9,17321.93
390,1986-08-02,1986-08-02,17320.99,17320.99,17252.68,17284.79
391,1986-08-04,1986-08-04,17287.83,17312.55,17255.61,17263.1
392,1986-08-05,1986-08-05,17270.01,17475.6,17270.01,17414.78
393,1986-08-06,1986-08-06,17412.41,17458.74,17338.8,17353.48
394,1986-08-07,1986-08-07,17374.32,17473.05,17372.81,17422.36
395,1986-08-08,1986-08-08,17415.82,17474.85,17379.54,17435.53
396,1986-08-11,1986-08-11,17436.57,17479.2,17427.48,17479.11
397,1986-08-12,1986-08-12,17492.66,17802.08,17492.66,17794.69
398,1986-08-13,1986-08-13,17807.48,18014.78,17807.48,18000.76
399,1986-08-14,1986-08-14,18004.55,18265.18,18004.55,18264.71
400,1986-08-15,1986-08-15,18269.07,18376.41,18269.07,18376.41
401,1986-08-18,1986-08-18,18375.46,18599.91,18375.46,18597.44
402,1986-08-19,1986-08-19,18600.0,18801.89,18591.09,18792.61
403,1986-08-20,1986-08-20,18791.0,18978.49,18788.73,18936.24
404,1986-08-21,1986-08-21,18934.63,18996.12,18604.83,18675.6
405,1986-08-22,1986-08-22,18667.84,18677.21,18408.72,18441.31
406,1986-08-23,1986-08-23,18440.93,18440.93,18113.88,18132.83
407,1986-08-25,1986-08-25,18142.87,18638.75,18142.87,18565.61
408,1986-08-26,1986-08-26,18570.35,18771.29,18570.35,18640.83
409,1986-08-27,1986-08-27,18637.61,18666.22,18493.42,18503.27
410,1986-08-28,1986-08-28,18499.76,18599.15,18361.72,18367.98
411,1986-08-29,1986-08-29,18364.66,18578.3,18345.52,18533.68
412,1986-08-30,1986-08-30,18547.32,18788.35,18547.32,18787.4
413,1986-09-01,1986-09-01,18799.53,18940.12,18799.53,18820.75
414,1986-09-02,1986-09-02,18827.95,18827.95,18680.06,18694.93
415,1986-09-03,1986-09-03,18694.17,18694.17,18393.27,18505.45
416,1986-09-04,1986-09-04,18515.11,18623.59,18514.35,18559.64
417,1986-09-05,1986-09-05,18572.15,18778.4,18572.15,18775.08
418,1986-09-06,1986-09-06,18777.07,18812.22,18763.81,18763.81
419,1986-09-08,1986-09-08,18765.42,18783.61,18545.14,18552.25
420,1986-09-09,1986-09-09,18537.38,18537.38,18432.5,18474.09
421,1986-09-10,1986-09-10,18476.84,18635.62,18472.67,18619.33
422,1986-09-11,1986-09-11,18614.78,18668.12,18548.46,18561.25
423,1986-09-12,1986-09-12,18554.43,18554.43,17938.89,18100.52
424,1986-09-16,1986-09-16,18086.59,18086.59,17458.83,17463.19
425,1986-09-17,1986-09-17,17470.58,17619.71,17336.24,17336.62
426,1986-09-18,1986-09-18,17327.43,17520.04,17327.43,17478.35
427,1986-09-19,1986-09-19,17492.85,17612.32,17492.85,17523.45
428,1986-09-22,1986-09-22,17526.95,17707.34,17526.95,17706.3
429,1986-09-24,1986-09-24,17717.57,18018.19,17717.57,17955.76
430,1986-09-25,1986-09-25,17978.68,18077.97,17904.12,17988.35
431,1986-09-26,1986-09-26,17978.59,18052.25,17870.56,17960.98
432,1986-09-27,1986-09-27,17967.45,18196.82,17967.45,18181.21
433,1986-09-29,1986-09-29,18185.11,18263.25,18094.13,18106.31
434,1986-09-30,1986-09-30,18094.13,18094.13,17816.6,17852.86
435,1986-10-01,1986-10-01,17854.29,17973.73,17562.86,17564.39
436,1986-10-02,1986-10-02,17563.81,17601.6,17003.9,17019.13
437,1986-10-03,1986-10-03,17005.23,17271.15,16820.31,17240.22
438,1986-10-04,1986-10-04,17245.84,17609.59,17245.84,17606.45
439,1986-10-06,1986-10-06,17599.03,17675.84,17431.43,17435.33
440,1986-10-07,1986-10-07,17441.04,17608.36,17441.04,17604.36
441,1986-10-08,1986-10-08,17604.17,17682.69,17472.26,17514.8
442,1986-10-09,1986-10-09,17511.66,17652.33,17511.66,17650.23
443,1986-10-13,1986-10-13,17622.92,17622.92,17330.26,17338.73
444,1986-10-14,1986-10-14,17349.1,17446.84,17097.17,17318.07
445,1986-10-15,1986-10-15,17316.84,17392.79,16958.03,16970.12
446,1986-10-16,1986-10-16,16975.92,17028.08,16692.4,16871.89
447,1986-10-17,1986-10-17,16869.04,16932.24,16670.7,16701.34
448,1986-10-20,1986-10-20,16691.82,16691.82,16481.96,16523.37
449,1986-10-21,1986-10-21,16500.52,16500.52,15989.15,16205.77
450,1986-10-22,1986-10-22,16216.43,16320.74,15637.57,15819.55
451,1986-10-23,1986-10-23,15817.46,16329.11,15624.25,16308.27
452,1986-10-24,1986-10-24,16321.5,16563.24,16279.53,16284.0
453,1986-10-25,1986-10-25,16283.91,16283.91,16089.56,16163.8
454,1986-10-27,1986-10-27,16185.78,16207.0,16135.24,16157.8
455,1986-10-28,1986-10-28,16151.9,16397.93,16151.9,16397.83
456,1986-10-29,1986-10-29,16397.45,16531.55,16397.45,16505.38
457,1986-10-30,1986-10-30,16525.94,17011.23,16525.94,17010.95
458,1986-10-31,1986-10-31,17020.56,17091.37,16896.83,16910.63
459,1986-11-01,1986-11-01,16902.35,16902.35,16756.26,16836.59
460,1986-11-04,1986-11-04,16840.3,16893.59,16750.74,16786.9
461,1986-11-05,1986-11-05,16765.58,16845.15,16700.49,16713.71
462,1986-11-06,1986-11-06,16712.29,16771.49,16712.19,16758.35
463,1986-11-07,1986-11-07,16777.58,16977.44,16777.58,16973.64
464,1986-11-10,1986-11-10,16989.05,17076.04,16960.6,17053.2
465,1986-11-11,1986-11-11,17054.82,17303.23,17054.82,17300.56
466,1986-11-12,1986-11-12,17306.18,17487.29,17306.18,17447.89
467,1986-11-13,1986-11-13,17442.85,17466.17,17417.06,17438.47
468,1986-11-14,1986-11-14,17424.38,17424.38,17290.0,17390.5
469,1986-11-17,1986-11-17,17400.02,17475.4,17204.34,17208.15
470,1986-11-18,1986-11-18,17221.19,17296.56,17221.19,17273.53
471,1986-11-19,1986-11-19,17251.93,17303.04,17200.06,17283.81
472,1986-11-20,1986-11-20,17314.08,17410.11,17265.44,17304.56
473,1986-11-21,1986-11-21,17331.4,17520.03,17331.4,17489.58
474,1986-11-22,1986-11-22,17503.66,17648.23,17503.57,17648.23
475,1986-11-25,1986-11-25,17657.75,17789.0,17657.75,17747.5
476,1986-11-26,1986-11-26,17746.67,17769.8,17686.6,17727.91
477,1986-11-27,1986-11-27,17747.91,17883.95,17747.91,17883.66
478,1986-11-28,1986-11-28,17903.08,18083.59,17903.08,18083.02
479,1986-11-29,1986-11-29,18089.39,18326.07,18089.39,18325.5
480,1986-12-01,1986-12-01,18338.92,18434.22,18307.98,18307.98
481,1986-12-02,1986-12-02,18327.4,18360.34,18131.95,18190.97
482,1986-12-03,1986-12-03,18200.11,18475.44,18200.11,18455.06
483,1986-12-04,1986-12-04,18452.78,18625.95,18452.78,18623.95
484,1986-12-05,1986-12-05,18616.34,18726.1,18613.48,18637.47
485,1986-12-06,1986-12-06,18620.81,18620.81,18491.15,18604.91
486,1986-12-08,1986-12-08,18608.72,18730.96,18608.72,18710.68
487,1986-12-09,1986-12-09,18711.25,18794.27,18585.49,18602.72
488,1986-12-10,1986-12-10,18600.72,18789.89,18595.49,18776.18
489,1986-12-11,1986-12-11,18776.66,18832.83,18722.96,18731.25
490,1986-12-12,1986-12-12,18732.77,18894.52,18720.77,18830.64
491,1986-12-15,1986-12-15,18831.49,18897.85,18731.53,18788.94
492,1986-12-16,1986-12-16,18802.27,18961.35,18802.27,18933.07
493,1986-12-17,1986-12-17,18939.17,18988.96,18699.07,18847.77
494,1986-12-18,1986-12-18,18843.96,18843.96,18643.66,18723.72
495,1986-12-19,1986-12-19,18718.3,18937.45,18712.78,18930.03
496,1986-12-22,1986-12-22,18949.07,18982.96,18823.88,18825.4
497,1986-12-23,1986-12-23,18829.87,18866.53,18793.32,18808.55
498,1986-12-24,1986-12-24,18833.03,18973.43,18833.03,18902.85
499,1986-12-25,1986-12-25,18909.61,18984.38,18741.02,18774.26
500,1986-12-26,1986-12-26,18759.22,18820.65,18735.31,18820.65
501,1986-12-27,1986-12-27,18819.98,18819.98,18672.73,18701.3
502,1987-01-05,1987-01-05,18702.64,18822.27,18634.54,18820.55
503,1987-01-06,1987-01-06,18850.94,19041.24,18850.94,18936.76
504,1987-01-07,1987-01-07,18940.85,18989.71,18683.68,18842.37
505,1987-01-08,1987-01-08,18843.99,18865.8,18753.41,18778.74
506,1987-01-09,1987-01-09,18769.31,18874.94,18764.55,18810.36
507,1987-01-12,1987-01-12,18794.27,18794.27,18650.54,18669.02
508,1987-01-13,1987-01-13,18655.4,18655.4,18525.86,18544.05
509,1987-01-14,1987-01-14,18539.19,18807.31,18539.19,18784.27
510,1987-01-16,1987-01-16,18794.08,19150.59,18794.08,19149.63
511,1987-01-19,1987-01-19,19136.87,19218.69,18985.9,19188.68
512,1987-01-20,1987-01-20,19190.21,19249.83,19162.3,19216.12
513,1987-01-21,1987-01-21,19214.59,19434.99,19214.59,19429.18
514,1987-01-22,1987-01-22,19428.04,19553.48,19373.75,19380.51
515,1987-01-23,1987-01-23,19377.94,19552.91,19361.37,19456.61
516,1987-01-24,1987-01-24,19448.71,19550.34,19443.66,19539.48
517,1987-01-26,1987-01-26,19553.77,19700.64,19536.43,19554.72
518,1987-01-27,1987-01-27,19567.1,19712.64,19562.34,19686.83
519,1987-01-28,1987-01-28,19700.01,19861.07,19700.01,19789.93
520,1987-01-29,1987-01-29,19782.97,19921.05,19734.72,19921.05
521,1987-01-30,1987-01-30,19928.77,20051.21,19870.98,20048.35
522,1987-01-31,1987-01-31,20030.7,20030.7,19973.87,20023.55
523,1987-02-02,1987-02-02,20041.48,20156.1,20041.48,20072.09
524,1987-02-03,1987-02-03,20084.2,20113.95,19894.35,19956.33
525,1987-02-04,1987-02-04,19955.66,20004.58,19921.33,19973.87
526,1987-02-05,1987-02-05,19972.16,20030.51,19791.84,19795.08
527,1987-02-06,1987-02-06,19785.93,19817.11,19668.83,19668.83
528,1987-02-07,1987-02-07,19667.4,19667.4,19457.14,19550.21
529,1987-02-09,1987-02-09,19546.2,19696.1,19516.83,19679.32
530,1987-02-10,1987-02-10,19693.33,19837.51,19693.33,19813.96
531,1987-02-12,1987-02-12,19818.06,19940.5,19818.06,19874.89
532,1987-02-13,1987-02-13,19872.41,19916.28,19628.87,19628.87
533,1987-02-16,1987-02-16,19621.82,19621.82,19531.52,19531.52
534,1987-02-17,1987-02-17,19522.93,19641.94,19513.59,19637.93
535,1987-02-18,1987-02-18,19658.72,19884.91,19658.72,19881.76
536,1987-02-19,1987-02-19,19899.21,20228.09,19899.21,20228.09
537,1987-02-20,1987-02-20,20225.71,20246.4,20044.91,20080.39
538,1987-02-23,1987-02-23,20070.66,20088.87,19905.41,19940.5
539,1987-02-24,1987-02-24,19941.55,20129.21,19930.87,20076.48
540,1987-02-25,1987-02-25,20076.57,20262.23,20076.57,20186.33
541,1987-02-26,1987-02-26,20191.67,20597.5,20191.67,20453.9
542,1987-02-27,1987-02-27,20444.65,20508.53,20291.31,20421.66
543,1987-02-28,1987-02-28,20426.05,20766.66,20426.05,20766.66
544,1987-03-02,1987-03-02,20770.86,20947.94,20768.09,20933.82
545,1987-03-03,1987-03-03,20942.88,21126.63,20942.88,20971.39
546,1987-03-04,1987-03-04,20970.06,21202.16,20968.44,21031.66
547,1987-03-05,1987-03-05,21046.82,21260.99,21046.82,21176.03
548,1987-03-06,1987-03-06,21183.94,21345.95,21083.44,21105.85
549,1987-03-07,1987-03-07,21086.96,21129.59,20988.18,21123.1
550,1987-03-09,1987-03-09,21138.93,21311.81,21138.93,21166.4
551,1987-03-10,1987-03-10,21166.11,21231.14,21104.32,21214.46
552,1987-03-11,1987-03-11,21214.36,21371.51,21213.03,21312.96
553,1987-03-12,1987-03-12,21328.79,21474.68,21319.44,21470.2
554,1987-03-13,1987-03-13,21475.54,21526.94,21446.08,21497.95
555,1987-03-16,1987-03-16,21492.51,21516.54,21342.81,21415.37
556,1987-03-17,1987-03-17,21414.61,21521.22,21387.81,21514.73
557,1987-03-18,1987-03-18,21518.74,21789.26,21518.74,21705.06
558,1987-03-19,1987-03-19,21718.22,21883.95,21631.73,21644.32
559,1987-03-20,1987-03-20,21642.99,21671.4,21602.27,21657.67
560,1987-03-23,1987-03-23,21656.62,21866.31,21581.96,21588.25
561,1987-03-24,1987-03-24,21598.46,21675.41,21415.56,21435.3
562,1987-03-25,1987-03-25,21448.65,21538.76,21289.5,21472.97
563,1987-03-26,1987-03-26,21469.72,21583.01,21469.44,21558.79
564,1987-03-27,1987-03-27,21559.27,22026.66,21550.55,22026.66
565,1987-03-28,1987-03-28,22026.38,22184.06,21822.37,22178.02
566,1987-03-30,1987-03-30,22182.62,22218.4,21627.57,21627.57
567,1987-03-31,1987-03-31,21615.86,21758.68,21303.57,21566.66
568,1987-04-01,1987-04-01,21576.14,22040.18,21576.14,22040.18
569,1987-04-02,1987-04-02,22036.0,22542.51,22036.0,22367.72
570,1987-04-03,1987-04-03,22358.32,22531.49,22355.47,22410.85
571,1987-04-04,1987-04-04,22429.09,22743.42,22426.9,22738.67
572,1987-04-06,1987-04-06,22749.88,22890.85,22580.89,22586.11
573,1987-04-07,1987-04-07,22591.81,22859.41,22591.81,22784.65
574,1987-04-08,1987-04-08,22780.37,22979.01,22760.81,22912.99
575,1987-04-09,1987-04-09,22915.84,23225.14,22850.76,22922.2
576,1987-04-10,1987-04-10,22908.52,23222.1,22601.69,23216.59
577,1987-04-13,1987-04-13,23222.1,23271.49,22651.09,22919.54
578,1987-04-14,1987-04-14,22919.45,23528.17,22710.46,23524.08
579,1987-04-15,1987-04-15,23522.66,23658.97,23177.35,23510.69
580,1987-04-16,1987-04-16,23533.01,23868.53,23533.01,23868.43
581,1987-04-17,1987-04-17,23873.75,23989.93,23863.68,23938.35
582,1987-04-20,1987-04-20,23939.87,24095.66,23894.84,23895.22
583,1987-04-21,1987-04-21,23885.72,24026.79,23762.23,23886.1
584,1987-04-22,1987-04-22,23899.55,24123.63,23899.55,24097.79
585,1987-04-23,1987-04-23,24091.99,24256.2,23950.58,24024.61
586,1987-04-24,1987-04-24,24019.1,24210.11,24006.37,24006.37
587,1987-04-25,1987-04-25,24009.79,24009.79,23894.33,23903.73
588,1987-04-27,1987-04-27,23914.76,23954.67,23071.65,23072.41
589,1987-04-28,1987-04-28,23073.36,23120.78,22005.51,22889.86
590,1987-04-30,1987-04-30,22892.62,23276.25,22892.62,23274.83
591,1987-05-01,1987-05-01,23293.55,23687.92,23293.55,23680.89
592,1987-05-02,1987-05-02,23687.26,24034.69,23687.26,24009.03
593,1987-05-06,1987-05-06,24014.73,24161.27,23786.47,23918.56
594,1987-05-07,1987-05-07,23940.7,24218.09,23940.7,24207.55
595,1987-05-08,1987-05-08,24231.84,24610.98,24231.84,24589.23
596,1987-05-11,1987-05-11,24604.62,24742.81,24581.73,24608.22
597,1987-05-12,1987-05-12,24609.55,24624.18,24523.22,24535.85
598,1987-05-13,1987-05-13,24527.12,24607.75,24128.79,24363.19
599,1987-05-14,1987-05-14,24356.25,24683.45,24356.25,24651.44
600,1987-05-15,1987-05-15,24660.37,24842.53,24596.35,24729.03
601,1987-05-18,1987-05-18,24728.94,24728.94,24297.56,24298.98
602,1987-05-19,1987-05-19,24294.52,24344.57,24077.88,24077.88
603,1987-05-20,1987-05-20,24079.59,24079.59,23368.13,23419.6
604,1987-05-21,1987-05-21,23439.74,23776.52,23439.74,23754.01
605,1987-05-22,1987-05-22,23784.97,24172.19,23784.97,24156.71
606,1987-05-23,1987-05-23,24177.03,24534.14,24177.03,24532.72
607,1987-05-25,1987-05-25,24538.61,24711.75,24483.71,24582.77
608,1987-05-26,1987-05-26,24582.68,24659.42,24536.33,24580.87
609,1987-05-27,1987-05-27,24600.46,24600.46,24493.11,24539.75
610,1987-05-28,1987-05-28,24548.97,24608.53,24428.04,24433.65
611,1987-05-29,1987-05-29,24452.84,24797.76,24452.84,24772.39
612,1987-05-30,1987-05-30,24775.62,24902.06,24775.62,24901.59
613,1987-06-01,1987-06-01,24905.48,25097.46,24905.48,24992.78
614,1987-06-02,1987-06-02,25000.66,25051.96,24862.07,24902.63
615,1987-06-03,1987-06-03,24894.94,25050.35,24829.11,25049.4
616,1987-06-04,1987-06-04,25069.16,25445.62,25069.16,25366.11
617,1987-06-05,1987-06-05,25389.57,25537.0,25261.23,25271.3
618,1987-06-06,1987-06-06,25267.03,25364.21,25267.03,25364.21
619,1987-06-08,1987-06-08,25381.02,25528.64,25369.91,25523.89
620,1987-06-09,1987-06-09,25551.15,25666.57,25370.95,25379.88
621,1987-06-10,1987-06-10,25375.89,25745.42,25375.89,25738.96
622,1987-06-11,1987-06-11,25741.52,25932.65,25741.52,25890.95
623,1987-06-12,1987-06-12,25909.0,26000.28,25892.09,25894.27
624,1987-06-15,1987-06-15,25899.69,25985.85,25736.96,25756.44
625,1987-06-16,1987-06-16,25772.01,25873.75,25734.59,25738.86
626,1987-06-17,1987-06-17,25756.72,25939.2,25756.72,25929.42
627,1987-06-18,1987-06-18,25909.47,25919.64,25427.47,25750.55
628,1987-06-19,1987-06-19,25759.76,25794.24,25194.93,25288.12
629,1987-06-22,1987-06-22,25288.88,25293.63,24639.31,24640.35
630,1987-06-23,1987-06-23,24625.25,24980.05,24619.26,24794.91
631,1987-06-24,1987-06-24,24810.58,24999.24,24806.97,24892.75
632,1987-06-25,1987-06-25,24900.92,25135.46,24900.92,25031.35
633,1987-06-26,1987-06-26,25047.17,25311.14,25010.46,25049.83
634,1987-06-27,1987-06-27,25053.16,25065.14,24879.52,24902.72
635,1987-06-29,1987-06-29,24910.8,24949.7,24411.09,24509.41
636,1987-06-30,1987-06-30,24488.78,24488.78,23893.59,24176.4
637,1987-07-01,1987-07-01,24174.4,24288.32,23733.07,24252.38
638,1987-07-02,1987-07-02,24267.97,24667.55,24256.94,24636.46
639,1987-07-03,1987-07-03,24658.62,24860.88,24424.4,24465.48
640,1987-07-04,1987-07-04,24462.25,24462.25,24141.21,24158.52
641,1987-07-06,1987-07-06,24158.81,24158.81,23790.22,23870.86
642,1987-07-07,1987-07-07,23864.78,23923.07,23488.3,23816.09
643,1987-07-08,1987-07-08,23840.72,24115.73,23433.72,23472.42
644,1987-07-09,1987-07-09,23468.9,23809.62,23392.16,23755.9
645,1987-07-10,1987-07-10,23794.31,24153.39,23794.31,24102.99
646,1987-07-13,1987-07-13,24123.43,24240.68,24042.03,24118.01
647,1987-07-14,1987-07-14,24101.84,24111.45,23927.35,23931.53
648,1987-07-15,1987-07-15,23926.87,24021.21,23869.63,23969.76
649,1987-07-16,1987-07-16,23990.87,24113.26,23973.18,24003.61
650,1987-07-17,1987-07-17,24033.28,24127.23,23964.53,23983.45
651,1987-07-20,1987-07-20,23977.84,23980.89,23326.74,23328.64
652,1987-07-21,1987-07-21,23306.39,23306.39,22924.78,23078.36
653,1987-07-22,1987-07-22,23093.19,23204.45,22646.35,22702.74
654,1987-07-23,1987-07-23,22713.39,23047.07,22401.39,23036.52
655,1987-07-24,1987-07-24,23040.22,23945.8,23040.22,23942.94
656,1987-07-25,1987-07-25,23939.33,24029.38,23914.13,23964.91
657,1987-07-27,1987-07-27,23966.53,24107.84,23843.57,24104.98
658,1987-07-28,1987-07-28,24121.03,24385.82,24121.03,24385.82
659,1987-07-29,1987-07-29,24407.14,24537.77,24298.29,24427.12
660,1987-07-30,1987-07-30,24423.31,24532.54,24347.29,24510.37
661,1987-07-31,1987-07-31,24524.26,24723.31,24433.4,24488.11
662,1987-08-01,1987-08-01,24492.48,24755.95,24485.44,24755.95
663,1987-08-03,1987-08-03,24760.04,24775.17,24451.47,24483.82
664,1987-08-04,1987-08-04,24473.07,24473.07,24141.86,24172.6
665,1987-08-05,1987-08-05,24172.6,24309.71,24172.6,24297.15
666,1987-08-06,1987-08-06,24315.6,24676.02,24315.6,24658.23
667,1987-08-07,1987-08-07,24680.21,24812.84,24680.21,24800.95
668,1987-08-10,1987-08-10,24811.23,25121.6,24811.23,25119.7
669,1987-08-11,1987-08-11,25135.2,25356.23,25135.2,25282.97
670,1987-08-12,1987-08-12,25292.58,25566.6,25292.58,25560.23
671,1987-08-13,1987-08-13,25557.66,25599.81,25519.6,25575.74
672,1987-08-14,1987-08-14,25579.45,25665.08,25482.4,25494.01
673,1987-08-17,1987-08-17,25494.2,25503.71,25358.04,25378.88
674,1987-08-18,1987-08-18,25388.01,25479.92,25311.7,25344.34
675,1987-08-19,1987-08-19,25359.18,25383.82,25068.41,25231.59
676,1987-08-20,1987-08-20,25258.14,25416.75,25258.14,25396.57
677,1987-08-21,1987-08-21,25399.43,25627.31,25399.43,25559.18
678,1987-08-22,1987-08-22,25568.03,25771.84,25568.03,25764.99
679,1987-08-24,1987-08-24,25767.36,25877.93,25696.57,25754.33
680,1987-08-25,1987-08-25,25761.66,25788.87,25602.76,25643.39
681,1987-08-26,1987-08-26,25687.92,25882.02,25687.92,25875.74
682,1987-08-27,1987-08-27,25901.51,26041.41,25901.51,25968.78
683,1987-08-28,1987-08-28,25972.87,26003.05,25881.39,25974.96
684,1987-08-29,1987-08-29,25968.21,26048.17,25966.4,26048.17
685,1987-08-31,1987-08-31,26060.83,26160.02,26024.75,26029.22
686,1987-09-01,1987-09-01,26041.31,26178.39,26041.31,26118.42
687,1987-09-02,1987-09-02,26114.42,26127.18,25926.89,25946.6
688,1987-09-03,1987-09-03,25936.51,25936.51,25557.26,25649.88
689,1987-09-04,1987-09-04,25647.31,25809.04,25643.12,25744.03
690,1987-09-05,1987-09-05,25742.03,25793.43,25350.12,25355.35
691,1987-09-07,1987-09-07,25363.92,25377.44,24996.38,25004.09
692,1987-09-08,1987-09-08,24990.1,25247.03,24990.1,25204.09
693,1987-09-09,1987-09-09,25209.33,25309.47,24911.28,24937.93
694,1987-09-10,1987-09-10,24931.84,24968.4,24784.86,24795.24
695,1987-09-11,1987-09-11,24814.18,24896.14,24799.9,24828.27
696,1987-09-14,1987-09-14,24854.64,25122.42,24854.64,24954.02
697,1987-09-16,1987-09-16,24961.54,24997.33,24867.87,24967.73
698,1987-09-17,1987-09-17,24965.73,24965.73,24839.89,24855.31
699,1987-09-18,1987-09-18,24861.88,24953.83,24805.62,24844.84
700,1987-09-21,1987-09-21,24871.97,25124.99,24871.97,24912.42
701,1987-09-22,1987-09-22,24905.95,24905.95,24743.93,24866.06
702,1987-09-24,1987-09-24,24889.01,25092.24,24889.01,24944.88
703,1987-09-25,1987-09-25,24954.21,25110.04,24941.93,25095.86
704,1987-09-26,1987-09-26,25090.21,25513.46,25081.04,25512.79
705,1987-09-28,1987-09-28,25546.2,25918.86,25546.2,25837.34
706,1987-09-29,1987-09-29,25852.81,26084.96,25852.81,25998.0
707,1987-09-30,1987-09-30,25992.94,26012.79,25834.48,26010.88
708,1987-10-01,1987-10-01,26013.94,26030.26,25716.49,25721.74
709,1987-10-02,1987-10-02,25732.44,25876.29,25732.44,25862.45
710,1987-10-03,1987-10-03,25874.38,26006.59,25869.7,26006.59
711,1987-10-05,1987-10-05,25999.43,26051.93,25984.25,26018.33
712,1987-10-06,1987-10-06,26021.57,26088.97,25972.32,26088.97
713,1987-10-07,1987-10-07,26076.27,26076.27,25769.95,25952.27
714,1987-10-08,1987-10-08,25947.79,26287.23,25947.79,26286.75
715,1987-10-09,1987-10-09,26272.15,26381.73,26254.58,26338.77
716,1987-10-12,1987-10-12,26332.47,26332.47,26247.14,26284.65
717,1987-10-13,1987-10-13,26277.78,26439.1,26262.31,26400.63
718,1987-10-14,1987-10-14,26400.92,26646.81,26400.92,26646.43
719,1987-10-15,1987-10-15,26623.9,26623.9,26373.33,26428.22
720,1987-10-16,1987-10-16,26436.14,26436.14,26100.71,26366.74
721,1987-10-19,1987-10-19,26356.82,26356.82,25636.98,25746.56
722,1987-10-20,1987-10-20,25744.85,25744.85,21910.08,21910.08
723,1987-10-21,1987-10-21,21916.28,23948.74,21916.28,23947.4
724,1987-10-22,1987-10-22,23954.09,24981.67,23954.09,24404.45
725,1987-10-23,1987-10-23,24401.68,24401.68,23201.13,23201.22
726,1987-10-24,1987-10-24,23197.12,23592.88,23193.11,23298.78
727,1987-10-26,1987-10-26,23289.42,23361.78,21615.88,22202.56
728,1987-10-27,1987-10-27,22199.41,22884.12,22147.86,22834.96
729,1987-10-28,1987-10-28,22844.85,23211.09,22557.57,22577.53
730,1987-10-29,1987-10-29,22552.22,22552.22,22020.91,22033.89
731,1987-10-30,1987-10-30,22053.37,22768.47,22053.37,22765.04
732,1987-10-31,1987-10-31,22791.01,23330.72,22791.01,23328.91
